Word,Sentiment,Sentiment Confidence
wtw,positive,0.0114651695
ralph,positive,0.020083733
nader,positive,0.012515854
twtr,neutral,0.0056190267
eco,positive,0.013777886
bum,neutral,-0.0038920902
borderline,negative,0.009709023
5187,neutral,0.0055728164
drunkpilot,positive,0.016464833
triedconsiderable,negative,-0.00235161
confusionno,positive,0.0214081
announcementno,positive,0.016810577
updates,neutral,0.016438764
1680,negative,0.016022
detailsu,negative,0.003801465
bowl,negative,0.010749251
wearyfacehelp,positive,0.0021222457
origindestinationdate,negative,0.01438221
going,neutral,0.01966587
backanother,positive,0.012998555
45minhour,positive,0.01837252
thaiairway,negative,0.006683588
thai,neutral,-0.0009982195
hii,positive,0.018744498
onafter,negative,0.014003519
supvrs,positive,0.015071917
obsess,negative,0.0029934421
nickel,negative,0.00842342
useable,negative,0.020087972
8x7xvm,negative,0.0023993552
cable,neutral,0.017609477
portable,negative,0.018543925
angryfaceangryface,negative,0.013961386
26th,neutral,0.02043156
amairplane️,positive,0.010786761
trivialize,neutral,0.011479501
teamit,positive,0.019118648
1558,positive,0.016382337
ua3882,negative,0.001460934
crewe,negative,0.021027386
hectic,negative,0.009755723
embarrass,negative,0.015276309
contd,neutral,0.011597928
throne,positive,-0.0063453643
redheart️sparkle,neutral,0.01400312
relaxing,neutral,0.018955283
angryface,negative,0.015727714
nofood,positive,0.018725906
nodrink,positive,0.0203351
nohelp,positive,0.015494831
ease,negative,0.009908155
giant,neutral,-0.0025056452
iwoulddoanythingforlove,neutral,0.009433227
planebroken,positive,0.014891505
neverontime,negative,0.011678368
paymytab,neutral,0.00097551197
1025,negative,0.005776666
805am,positive,0.018940639
prayerdisappointe,positive,-0.0012533888
mishap,neutral,-0.0043341797
lotttttttt,neutral,0.004534377
8a,negative,-0.0073433006
preoccupied,positive,0.017604653
flag,positive,0.015339863
observer,neutral,0.017705824
stuckinmemphis,negative,-0.0074426057
texasisclose,neutral,0.019237168
herb,positive,0.019919153
thingsthe,negative,0.0054638796
detailsthat,negative,0.00936137
badwebsite,negative,0.017128974
manufactured,negative,-0.0020791944
quirkiness,neutral,0.019769296
mmm,neutral,0.0051764287
captiveaudience,negative,0.017868336
regularly,neutral,0.02140079
25yrs,negative,-0.003830865
tulsa,neutral,0.019928697
southwestluvsweep,positive,-0.001089897
3586,negative,0.012334067
70s,positive,0.016777847
inner,positive,0.017776579
metro,negative,0.013622943
lowstandard,neutral,0.004155753
fuk,positive,0.020354047
salad,positive,0.019959047
fuke,positive,0.021119956
donthavehighhope,negative,-0.00217551
wrench,negative,0.0073488243
sardine,negative,0.01893821
belief,neutral,0.018260349
corner,negative,0.018082563
fist,neutral,0.0029547364
bumphigh,positive,0.01708147
945,negative,0.010796968
beareavement,positive,0.009396916
checkinbut,neutral,0.019673351
extralight,positive,0.014320616
allergic,neutral,0.013665199
absorb,positive,0.017572146
effect,negative,-0.0061169174
annoyed,neutral,0.014041226
facewithsteamfromnose,neutral,0.014150444
guacamole,neutral,0.01488651
bil,positive,0.013238773
ballsturn,positive,0.019800767
whom,neutral,0.0013352279
322,positive,3.27304e-05
regain,positive,0.02007154
karma,positive,0.019082308
sweaty,negative,0.008516498
stuckon,positive,-0.004088057
sarah,neutral,0.014998414
stocker,positive,0.014786884
whoa,neutral,0.01830599
brave,neutral,0.020164657
ua469,neutral,0.016213741
straightend,neutral,-0.002464518
processing,positive,0.021140672
flysouthwest,neutral,0.012566838
1b,neutral,0.007633131
ua246,negative,0.021495905
chalk,negative,0.0072997827
voicemail,positive,0.00045065954
responsetough,positive,0.020740956
hoursplease,negative,0.016877692
expeditious,positive,0.020056378
onechildfourbag,positive,-0.0031683892
onholdwith,neutral,0.017125893
surreal,neutral,0.018859174
fool,neutral,0.009176118
5a,neutral,0.015746389
muh,negative,0.011775427
phishe,negative,0.015968189
phoneeeee,positive,0.02144191
skillful,negative,0.017604463
flightness,negative,0.01946937
snafu,negative,0.01880901
snobby,positive,0.020841137
remark,positive,-0.0016368814
poker,neutral,0.021013409
twoheartstwoheart,neutral,0.004159754
raeann,positive,0.009732977
quadruple,positive,0.0074144863
defiantly,positive,0.016298208
badcustomersrvice,negative,-0.005668156
whereismybag,negative,-0.005486412
abassinet,neutral,0.003896065
cockup,neutral,0.020377364
thur,negative,0.01691661
hung,positive,0.004380066
it,neutral,0.018510297
server,positive,0.015776508
profitability,positive,0.017536297
coathange,neutral,-0.011249542
twa,neutral,0.012477014
presceo,positive,0.020966064
therofo,negative,0.019087642
teamusa,positive,0.01339148
4827,negative,-0.0073517747
elm,neutral,0.018850788
sosmart,negative,0.0030354094
frequentflyerappreciate,negative,0.014917761
alsoyayforsnack,neutral,0.0026095603
hmmmseem,neutral,0.02001049
get2,negative,0.016351566
930,negative,0.015488833
3hrdelay,neutral,0.017971236
ua57,positive,-0.007452218
laxogglax,negative,0.010217704
4420,negative,0.013381753
welfare,negative,-0.0074503915
happyflight,neutral,0.013261475
inhumane,neutral,0.011069585
ua1665,negative,0.018918756
issuecould,negative,0.021063238
cruz,positive,-0.004218025
sentinel,positive,0.01370554
a60,positive,0.008861683
330am,negative,0.017507017
connectfor,negative,0.018199526
60min,positive,0.005617261
phf,negative,-0.008802916
donotflywiththem,negative,0.013045944
possiable,neutral,-0.006611444
schiphol,positive,0.0094885565
ua3388,positive,0.013693146
dissaponted,positive,-0.0055259485
tf,neutral,0.0049351137
shortshort,positive,0.010264456
standbye,negative,0.019370258
oversold,negative,0.020086091
earlybirdmeansnothing,positive,-0.0031450596
gettin,neutral,0.007002255
callbackthe,positive,0.011021141
42415,negative,0.01810997
1131,positive,-0.004282942
1208,negative,0.02127524
fs4ve7,negative,0.010866344
qualification,neutral,0.020563055
allready,negative,-0.008602399
fulleven,negative,0.014497448
voucherno,neutral,0.005758293
25100,negative,0.015516911
waldorf,neutral,0.0028210953
astoria,positive,3.044866e-05
waitinginphilly,neutral,0.016392082
flight838,neutral,0.00872295
execution,positive,0.013796587
2xmost,neutral,0.016401358
stopclaim,neutral,0.008017026
wx,positive,0.007086428
unmoving,negative,0.013294686
peggy,neutral,0.012605723
whitemediumstar️whitemediumstar️whitemediumstar️whitemediumstar️whitemediumstar️,positive,0.0185389
apology25,negative,0.019384228
440pm,positive,0.013700876
spade,neutral,0.0104855485
spice,neutral,-0.0051945876
rum,negative,0.008115737
5639,positive,0.020379372
contentmarketing,negative,0.011946198
origami,neutral,0.016411707
oldpolicieswaybetter,positive,0.020924926
reebooke,negative,0.019582782
1389,neutral,-0.010013988
lvdfw,positive,0.0040985513
1250pm,positive,0.019635238
divided,positive,0.0057794414
sync,negative,0.0046896953
2mins,negative,-0.011599488
evidence,positive,0.011971924
freeflight,positive,0.011318933
nudgenudge,positive,0.01532219
btr,positive,0.01054398
agts,positive,-0.0056666993
ee,negative,0.016220756
k20,positive,0.01685667
chke,neutral,0.007094661
schd,negative,0.014721572
1274,negative,0.01039416
fwd,positive,0.007932967
tshirt,neutral,0.019393373
jean,positive,0.015766092
udub,neutral,-0.0004392378
redesign,neutral,0.007230865
readde,positive,0.016548436
asha,neutral,0.011232108
departuredealing,negative,0.00576929
delayedconnection,positive,0.021156255
slightly,positive,-0.007203295
pleeeeease,neutral,0.017252978
3xdaily,neutral,-0.013218523
evansville,neutral,0.019573696
4jun,neutral,-1.996383e-05
jetblueokhandsmilingface️,positive,-0.0031225793
my8yb4,neutral,0.01017404
clarita,neutral,0.02080759
jaramillo,negative,0.009643367
mejia,negative,0.018274326
flyjetblue,neutral,0.014639694
theyareallbetter,positive,0.0070612486
lmaoooo,neutral,0.004743656
contagious,neutral,0.011486918
virus,positive,0.01401167
delinquent,positive,-0.005695464
homeward,neutral,0.017216735
mellani,negative,0.008837935
superstar,neutral,0.01395379
jua,negative,0.018117968
cincinnati,positive,0.0061914623
280,neutral,0.019856349
wrestle,positive,0.006195998
seemless,negative,0.014352892
805,neutral,0.020581376
mdwfll,positive,0.017055359
capacity,neutral,0.006784236
unitedthat,neutral,0.018342126
ml”315,neutral,0.015902039
delacy,neutral,0.019790314
compassionate,negative,0.017210461
prioritiesglowingstarglowingstar,negative,0.011934388
1857,neutral,0.021090358
startled,neutral,0.021481697
description,negative,0.011226557
umpteen,positive,0.015182015
servicepoodle,negative,0.007768575
delaykille,neutral,0.019255355
overload,positive,0.01849657
sabre,negative,0.01748028
illiterate,positive,0.006537592
buenos,negative,0.008615956
are,positive,0.019670907
jfknot,negative,0.0013895426
sre,positive,0.012397412
thy,neutral,-0.009172055
gopatriot,negative,0.010393448
lilly,negative,-0.00081995316
87,positive,0.0114273615
43rd,positive,0.016530812
505,positive,0.016613439
bleh,positive,0.016784627
mor,neutral,0.020216696
parhetic,positive,0.007238021
zip,negative,0.015496574
rocker,positive,0.020958442
knock,neutral,0.011745378
kathryn,neutral,-0.001482416
sotelo,negative,0.017416783
unsat,negative,0.01968402
ws,positive,-0.0015830584
ewrpdx,negative,0.0032884814
gpu,positive,0.017012123
custy,positive,-0.0032035448
pvr,negative,-0.0077907145
illogical,neutral,0.020393908
445pm,negative,-0.0040777475
bosbna,positive,0.016158655
used,negative,0.012846086
fkn,negative,0.020425726
promised,negative,-0.00062021613
withhold,negative,0.0070066415
9year,negative,0.018154528
withclass,negative,0.01946145
006,positive,0.008777756
wallstreet,positive,0.01883208
scope,negative,0.021442268
2033823312,neutral,0.009600731
historical,positive,0.013727453
society,negative,0.011418484
avio,positive,0.016576491
jax2bna,neutral,0.0057652127
notokay,neutral,0.014784005
chapman,positive,-0.014919352
artluggage,neutral,0.014824387
amazed,neutral,-0.0068973294
enhance,positive,0.0052279327
4369,negative,0.018142462
withbuse,neutral,0.016254693
adjust,positive,0.008099277
mouse,positive,0.0063591003
pad,negative,0.011891555
travelpulse,negative,0.02120857
evry,neutral,0.020548142
lastflightofthenight,positive,0.0059603695
breakup,positive,0.014619201
upsmh,positive,0.008222904
jersey,negative,0.01816113
sway,positive,0.017086942
75yo,negative,0.01087568
audience,positive,0.013463892
downthank,positive,0.0038036946
763s,negative,0.009707693
dfwithord,neutral,0.021111544
slip,neutral,0.020540107
proportion,negative,0.015861973
significantly,neutral,0.016842593
1783,positive,0.012845866
stockhouse,negative,0.018780828
4478,negative,-0.0024772026
494,neutral,0.0071963184
vicky,neutral,-0.008292088
lieflat,positive,0.009936072
nowarmclothe,negative,0.013036173
aa3688,neutral,0.018584836
ua3426,negative,0.003203895
exhausting,positive,-0.008986532
blueheartblueheart,neutral,-0.0006764494
aa1061,neutral,0.01347094
sld,positive,0.007615419
autorebooke,neutral,0.01686621
456,positive,0.010649726
gig,neutral,0.021494579
pummel,negative,-0.0023349803
upfare,neutral,-0.004062563
1644,neutral,0.020448215
complaintquestion,negative,0.016512241
newarklet,negative,0.016865987
stowaway,negative,0.00053590536
eyyyy,neutral,-0.010219424
nonempty,negative,0.011399176
flt803,positive,0.01447399
nonupgrade,positive,0.020652004
ua6357,positive,0.0065884236
lineoh,neutral,0.008176401
dirtiest,neutral,0.017136928
centers,neutral,0.015288845
miserablemorning,negative,0.021402165
1925,neutral,0.016724471
friendlyteam,neutral,0.010404676
postcode,positive,0.012274861
ireland,negative,0.020066574
foreversmilingfacewithopenmouthtwoheartssmilingfacewithhearteyesrightarrowcurvinguprightarrowcurvingup,neutral,0.01058872
1225,positive,0.0129703805
delayforwhat,negative,0.020706758
twist,positive,-0.0028084256
unsecured,positive,0.008192856
dayi,neutral,0.005584793
evolve,neutral,0.02079362
banana,positive,0.014607914
ours,positive,0.01502851
betch,positive,0.019172277
feat,positive,0.011727065
downmy,positive,0.0183416
flyingwithus,positive,0.0048887804
lostacustomer,neutral,0.017098978
electrical,neutral,-0.00769676
interior,negative,0.007164415
whyjeff,neutral,0.020203691
buzzkill,positive,-0.005897335
889,negative,0.019152734
ketr,neutral,0.0054107495
nondelaye,neutral,0.017061058
nomorecheckedbag,positive,0.008589657
thumbsupokhand,neutral,0.019761007
pointsme,negative,-0.0012834482
alsonodrinkcartcomingaround,neutral,0.002552718
3127,negative,0.0057209153
tides,positive,0.015647989
20th30th,positive,0.009942967
airspace,negative,0.0066630505
obj,negative,0.020454861
lmaooo,neutral,0.016857795
badbussiness,negative,0.019320104
theft,neutral,0.019143876
tyvm,positive,0.012977924
measurement,positive,0.018259931
tia,positive,0.020137653
deed,neutral,0.0052496158
smash,positive,0.01276898
facewithtearsofjoypersontippinghand,negative,0.00803026
ua1568,negative,0.017735478
ua1543,positive,0.00021252967
uplink,negative,0.0031496417
itsmilingfacewithsmilingeye,neutral,0.014518652
patriarc,negative,0.012692843
au1066,negative,0.012296002
apathy,negative,0.013270136
padresst,neutral,0.018058963
airlinei,neutral,-0.001626771
729,negative,0.016070332
watch️,neutral,0.018625297
alwayslate,neutral,0.004372947
autoresponse,negative,0.002174221
imateacher,positive,0.020017348
neptunewaivethefee,neutral,0.00066454895
luvsw,positive,0.01755998
b737900,positive,0.012785725
neworleans,positive,0.01368767
9may5sep,neutral,0.0059729367
miscount,positive,0.013814509
segway,negative,0.0148053095
infographic,negative,0.013645515
rockstar,neutral,0.005326817
f6dk04,neutral,0.017384011
xzmscw,negative,-0.010958708
hold1,positive,0.01161468
minsthank,negative,0.018475633
beans,neutral,0.0012269672
20year,positive,0.013429299
eventprof,positive,0.014720239
wowthx,neutral,0.017000623
thinking,negative,0.012027841
greg,positive,0.017752651
teamnkh,positive,0.01851397
letitgo,positive,0.0047116075
patienceiswearingthin,neutral,0.019134969
impend,negative,0.017598711
airside,neutral,0.0047122687
cancunredheart️,positive,0.008218974
feesbut,neutral,0.0044501424
resourcesrating,negative,0.009009844
credibility,neutral,0.017572615
sylvie,positive,0.021462727
yourock,negative,0.014058951
1373,positive,-0.0007740967
2301,neutral,0.017831735
nh10,positive,0.021277301
5713,neutral,0.012968328
3277,neutral,0.00040147454
4424,positive,0.008426564
n813ma,neutral,-0.008946112
multix,neutral,0.0054488443
flite,negative,-0.012599061
misery,negative,0.00791725
lawyerup,negative,-0.0026185159
pleasefoldedhandsfoldedhandsfoldedhand,negative,0.006199762
steamed,neutral,0.015713345
conjunction,neutral,0.0065732
7hour,positive,0.0069636926
revs,neutral,0.018089619
divident,negative,0.017964706
rswwebsite,positive,-0.012999356
multipli,negative,0.004655611
nonenglish,positive,-0.0076232916
