tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,locations_from_text
5.69658E+17,negative,0.6751,Customer Service Issue,0.3611,American,,JonKohler,,0,americanair aa i need a hail mary how do i get from dallas to joplin jln in the next 14 hours willing to fly to other airports and drive,,22/02/2015 16:41,"Denver, CO",Eastern Time (US & Canada),"[{'from': 'dallas'}, {'from': 'dallas', 'to': 'joplin'}]"
5.69658E+17,neutral,0.6395,,0,American,,AlfonsoSandova3,,0,americanair are you expecting flights out of dfw to be cancelled flightled tomorrow am and afternoon,,22/02/2015 16:39,"El Paso, TX",,[{'from': 'dfw'}]
5.69658E+17,negative,1,Customer Service Issue,0.3413,American,,poolinenaidoo,,0,americanair flight  aa1691 lax to las closes too early and gate agents give us hassles patheticcx,,22/02/2015 16:38,"Kitchen, office or on the road",Central Time (US & Canada),"[{'from': 'lax', 'to': 'las'}]"
5.69656E+17,positive,1,,,American,,SavageRoyal,,0,americanair bershawnjackson big ups to newark airport staff ampamp ddean i was also treated lovely while i was in town ❤❤,,22/02/2015 16:33,Atlanta Ga && Traveling,,[{'to': 'newark'}]
5.69655E+17,negative,1,Late Flight,1,American,,SummerofGus1,,0,americanair your maint delay left us stuck in den flight 1080  been on plane for 7 hrs  stop flying broke french planes,,22/02/2015 16:28,,Central Time (US & Canada),[{'to': 'den'}]
5.69655E+17,negative,1,Lost Luggage,0.6542,American,,cbratch67,,0,americanair  you cant get us to cincy but our luggage will still go there tonight stranded us in dallas for 2 days witho clothes yousuck,,22/02/2015 16:26,,,[{'to': 'dallas'}]
5.69654E+17,negative,1,Late Flight,0.628,American,,RobVyvey,,0,americanair ok so why is it late flight and for that matter why was my flight 4491 cancelled flighted this morning ive been in yyz since 5 am,,22/02/2015 16:24,Kingston ontario Canada,Eastern Time (US & Canada),[{'to': 'yyz'}]
5.69653E+17,negative,1,Cancelled Flight,1,American,,dibs65,,0,americanair  very upset with my hometown airline stuck in den flt cancelled flightled others here with me got new flt info,,22/02/2015 16:22,,,[{'to': 'den'}]
5.69653E+17,negative,1,Flight Attendant Complaints,0.6762,American,,Lioninflorida,,0,americanair absolutely worse cust svc ever experienced in 25 yrs of flying  supvrs at iah extremely rude poorservice travel,,22/02/2015 16:18,"Fort Myers, Florida",Eastern Time (US & Canada),[{'to': 'iah'}]
5.69652E+17,negative,1,Lost Luggage,0.6568,American,,cloop87,,0,americanair flight from jfk to ege was cxld after on runway for an hour flight moved to 7am but they wont give luggage back nice,,22/02/2015 16:14,"New York, NY",Eastern Time (US & Canada),"[{'from': 'jfk'}, {'from': 'jfk'}]"
5.69652E+17,negative,1,Late Flight,1,American,,lesleysiu,,0,americanair delayed for two hours at ord to cdg the one time i need to be there to catch a train 😒,,22/02/2015 16:14,"washington, dc",Eastern Time (US & Canada),"[{'to': 'ord'}, {'from': 'ord', 'to': 'cdg'}]"
5.69651E+17,negative,1,Late Flight,1,American,,drguzman,,0,americanair there is a full flight of customers sitting on the plane waiting for baggage to be loaded on aa 356 in dfw  why 2 hour delay,,22/02/2015 16:13,"Springfield, Illinois",Central Time (US & Canada),[{'to': 'dfw'}]
5.69651E+17,negative,0.6258,Cancelled Flight,0.6258,American,,StarkJedi,,0,americanair is flight 2934 dfw to gsp going to be cancelled flightled tomorrow,,22/02/2015 16:10,,,"[{'from': 'dfw', 'to': 'gsp'}]"
5.6965E+17,negative,1,Bad Flight,0.3363,American,,redpaintrain,,0,americanair stuck on the plane in charlotte  going to miss my connection  no words from staff maybe some damn pretzels,,22/02/2015 16:09,saint paul,,[{'to': 'charlotte'}]
5.6965E+17,negative,1,Lost Luggage,1,American,,SandraSSaid,,0,americanair arrived in lax from ord flight aa1657 no luggage,,22/02/2015 16:07,"Brookfield, WI",Eastern Time (US & Canada),"[{'to': 'lax'}, {'from': 'ord'}]"
5.69649E+17,negative,1,Late Flight,0.6877,American,,natnicc,,0,americanair flight 1019 i need 2 b on the first flight out frm mia 2 tpa im extremely irritated ive been at this airport for 55 hrs,,22/02/2015 16:05,,,"[{'from': 'mia', 'to': 'tpa'}]"
5.69649E+17,negative,1,Late Flight,1,American,,drguzman,,0,americanair flight 3056 in dfw now delayed 2 hours waiting sitting in plane for baggage to be loaded  why,,22/02/2015 16:03,"Springfield, Illinois",Central Time (US & Canada),[{'to': 'dfw'}]
5.69647E+17,negative,1,Can't Tell,0.701,American,,la_anne,,0,americanair delta jetblue can you help spiritairlines is in the wrong stuck in florida 3days they need to learn from real airlines,,22/02/2015 15:56,Global,,[{'to': 'florida'}]
5.69646E+17,negative,1,Cancelled Flight,0.6548,American,,la_anne,,0,americanair delta jetblue i am going to be stuck in florida for 3 days because spiritairlines wouldnt hold my connecting flight to lga,,22/02/2015 15:53,Global,,"[{'to': 'florida'}, {'to': 'lga'}]"
5.69646E+17,neutral,0.6556,,0,American,,MO3TVida,,0,americanair please help my flight appears cancelled flight 1503 from ft lauderdale to dallas to lax is there anything leaving from mia or fll thxu,,22/02/2015 15:50,,,"[{'to': 'dallas'}, {'from': 'dallas', 'to': 'lax'}, {'from': 'mia'}]"
5.69644E+17,negative,1,Flight Attendant Complaints,0.6521,American,,CineDrones,,0,americanair your gate attendants in abq are awful as was your service you should be ashamed terrible experience here from start to finish,,22/02/2015 15:46,"Orlando, FL ",Eastern Time (US & Canada),[{'to': 'abq'}]
5.69644E+17,negative,1,Cancelled Flight,1,American,,bfriend10,,0,americanair been a very long day in philly1213pm flt to ord cancelled flighted with no notice no message no email  not nice for we platinums,,22/02/2015 15:45,Chicago,,[{'to': 'ord'}]
5.69642E+17,negative,1,Bad Flight,0.6646,American,,LeoSouza1977,,0,americanair stuck on a plane at jfk food was not on the plane now we need to wait crew to push back the plane good job aa,,22/02/2015 15:37,New York City,Eastern Time (US & Canada),[{'to': 'jfk'}]
5.69642E+17,negative,0.6835,Customer Service Issue,0.6835,American,,cwalshnews,,0,americanair no one met flight 1081 to lax to tell passengers where to go or what flights they were rebooked on badmgmt americanairlines,,22/02/2015 15:37,,Pacific Time (US & Canada),"[{'to': 'lax'}, {'from': 'lax'}]"
5.69642E+17,negative,1,Late Flight,0.6833,American,,praywinn,,0,americanair never fails to disappoint waiting at jfk an hour after scheduled take off and still no word on departure,,22/02/2015 15:36,,Eastern Time (US & Canada),[{'to': 'jfk'}]
5.69642E+17,negative,1,Flight Attendant Complaints,0.6654,American,,cwalshnews,,0,americanair why dont you have driver service to get employees to work in bad weather like hospitals etc badmgmt americanairlines,,22/02/2015 15:35,,Pacific Time (US & Canada),[{'to': 'bad'}]
5.69641E+17,negative,1,Late Flight,1,American,,erina_jones,,0,americanair youve now put me on a ba flight  can i get access for 2 for the lounge been at ord for 115 hrs now and still have 5 to go,,22/02/2015 15:33,London,,[{'to': 'ord'}]
5.69641E+17,negative,1,Flight Attendant Complaints,0.3769,American,,cwalshnews,,0,americanair flight 1081 from iad to lax sat for more than 3hrs because ground crew couldnt drive in snow badmgmt americanairlines,,22/02/2015 15:33,,Pacific Time (US & Canada),"[{'from': 'iad'}, {'from': 'iad', 'to': 'lax'}]"
5.6964E+17,negative,1,Cancelled Flight,0.6948,American,,Hoffbuhr,,0,americanair you cxl both my flights tofrom dfw to cll witho notice then treat me like trash on the phone and offer no compensation wth,,22/02/2015 15:29,,Arizona,[{'from': 'dfw'}]
5.69638E+17,negative,1,Customer Service Issue,0.375,American,,andreawalls21,,0,americanair is rude a hiring requirement at key west airport shaking my head,,22/02/2015 15:22,,,[{'to': 'key west'}]
5.69635E+17,positive,1,,,American,,ChipAcker,,0,americanair 1138 got us to lga safely thanks for taking the time to make the plane safe before flying,,22/02/2015 15:10,"Dallas, TX",Eastern Time (US & Canada),[{'to': 'lga'}]
5.69633E+17,negative,0.6385,Flight Booking Problems,0.6385,American,,rakugojon,,0,americanair 250 im not sure if im rebooked now in a line at airport trying to work it out the earlier i can get to sfo the better,,22/02/2015 14:59,San Francisco,London,[{'to': 'sfo'}]
5.69632E+17,negative,1,Flight Booking Problems,0.6612,American,,m0nica,,0,americanair where are your tickets offices in boston impossible to book by phone or use vouchers on website what a headache please help,,22/02/2015 14:56,"Cambridge, MA",Mid-Atlantic,[{'to': 'boston'}]
5.69632E+17,negative,1,Customer Service Issue,0.6655,American,,itsNGHTMRE,,1,americanair cancelled flightled 2 of my flights for maintenance customer service desk is empty can i get a hotel at least ,,22/02/2015 14:55,"Los Angeles, CA",Pacific Time (US & Canada),[{'to': 'of'}]
5.69631E+17,negative,1,Customer Service Issue,0.6479,American,,m0nica,,0,americanair where are your ticket offices in boston impossible to book by phone or use voucher on website what a headache please help,,22/02/2015 14:52,"Cambridge, MA",Mid-Atlantic,[{'to': 'boston'}]
5.69629E+17,negative,1,Customer Service Issue,0.7188,American,,tampajody,,0,americanair theres a direct from miami w a seat but u rebooked niece tuesday cant get through on phones customerservicefail,,22/02/2015 14:46,Miami,Eastern Time (US & Canada),[{'from': 'miami'}]
5.69629E+17,negative,1,Flight Attendant Complaints,0.6845,American,,JulianaSheldon,,0,americanair first my sister had zero food in her cross country flight with no type of warning or voucher,,22/02/2015 14:45,"Los Angeles, CA",Pacific Time (US & Canada),[{'to': 'her'}]
5.69627E+17,negative,1,Late Flight,1,American,,macario2,,0,"americanair we are waiting flight 919 
we are at jfk for about 24h  newyork 919 viracopos americanairlines ","[40.65062011, -73.79171323]",22/02/2015 14:37,Pocos de Caldas,Brasilia,[{'to': 'jfk'}]
5.69627E+17,negative,1,Customer Service Issue,1,American,,KuperMini,,0,americanair dfwairport  have been trying to get canx flight resched since noon  got 2 call backs but call disconnects as soon as i answer,,22/02/2015 14:36,,,[{'from': 'got'}]
5.69625E+17,negative,0.6591,Flight Booking Problems,0.3324,American,,maribarrera,,0,americanair lga 2 nashville cancelled flightled phone center no help fabulous staff at gate d4 helped2 young men handled crowd well,,22/02/2015 14:28,Boston area,Eastern Time (US & Canada),"[{'from': 'lga', 'to': 'nashville'}]"
5.69624E+17,neutral,1,,,American,,PLHamel,,0,americanair next friday ill take aa3074 to lgasat morning us1951us874do i have to take my bags at lga or i get them to my final dest,,22/02/2015 14:26,Rive-sud de Montréal,Atlantic Time (Canada),[{'to': 'lga'}]
5.69623E+17,positive,1,,,American,,MikeCunningham,,0,americanair always enjoy my time now on the plane to dfw,,22/02/2015 14:22,"Champaign/Urbana, IL",,[{'to': 'dfw'}]
5.69623E+17,negative,1,Late Flight,0.6597,American,,MatthewJMedlin,,0,"americanair 

late flight from phoenix gave ticks away when arrived chicago held bags hostage chicago rented van drove to toledo 5 hr drive",,22/02/2015 14:22,"Rossford, Ohio",Atlantic Time (Canada),"[{'from': 'phoenix'}, {'to': 'toledo'}]"
5.69621E+17,negative,0.6646,Cancelled Flight,0.6646,American,,txbu20,,0,americanair why was my flight from miami to dallas monday  rescheduled to tuesday,,22/02/2015 14:14,"waco, texas",,"[{'from': 'miami'}, {'from': 'miami', 'to': 'dallas'}]"
5.69621E+17,negative,0.7107,Cancelled Flight,0.7107,American,,jmgscott,,0,americanair 1491 den  to  dfw we dont want to be ticketed on a new flight just refunded for our cancelled flighted flight,,22/02/2015 14:14,"Dallas, TX",Central Time (US & Canada),"[{'from': 'den', 'to': 'dfw'}]"
5.69621E+17,negative,0.7042,Customer Service Issue,0.7042,American,,SentieriMelinda,,0,americanair  please call us back to rebook 7403607771 we need to get back to columbus please help,,22/02/2015 14:11,,,[{'to': 'columbus'}]
5.6962E+17,negative,1,Bad Flight,0.3576,American,,MatthewJMedlin,,0,"americanair 

seats gvn away 7 strangers in 2 chicago rented van drove to toledo no help no offer no hotel ",,22/02/2015 14:11,"Rossford, Ohio",Atlantic Time (Canada),"[{'to': 'chicago'}, {'to': 'toledo'}]"
5.6962E+17,negative,1,Flight Booking Problems,0.6775,American,,SentieriMelinda,,0,americanair tcunningham10 please call us back to rebook 7403607771 we cant through we need to get to columbus,,22/02/2015 14:10,,,[{'to': 'columbus'}]
5.6962E+17,negative,0.6808,Customer Service Issue,0.3449,American,,Bardi_toto,,0,americanair  flight to dca i need to change asap help cant get through,,22/02/2015 14:10,Hawaii/Dallas/Tucson/LA,Pacific Time (US & Canada),[{'to': 'dca'}]
5.6962E+17,negative,1,Cancelled Flight,0.6529,American,,CantankerousCMF,,0,americanair jacquelyn at charlotte just denied me compensation after 2251 was cancelled flighted due to plane malfunction well within your control,,22/02/2015 14:09,North of 146th,Indiana (East),[{'to': 'charlotte'}]
5.69619E+17,negative,1,Customer Service Issue,0.7091,American,,KaelaMari,,0,americanair called executive platinum desk and got a two hour call back time 25 hrs late flightr still no call and still stuck in chicago,,22/02/2015 14:06,Corona Del Mar,Pacific Time (US & Canada),[{'to': 'chicago'}]
5.69618E+17,negative,1,Cancelled Flight,0.7021,American,,marystanforddc,,0,americanair flt cancelled flighted rescheduled to bad time tried 800 3hrs website states cant do onlineuseless website help,,22/02/2015 14:02,,Quito,[{'to': 'bad'}]
5.69618E+17,positive,1,,,American,,TrueChief77,,0,americanair flight 2954 dallas to grand junction amazingflightcrew,,22/02/2015 14:01,970 Colorado,,"[{'from': 'dallas', 'to': 'grand junction'}]"
5.69618E+17,negative,1,Late Flight,0.6817,American,,c_morlando,,0,americanair aftr 10 hrs bng held hstg at mia bc aa refsd to get med bags bag fnd aa then refsd to fix tkts they cnceld said 360 to fly,,22/02/2015 14:00,,,[{'to': 'mia'}]
5.69617E+17,positive,1,,,American,,brentblume,,0,americanair  yep  theyve been good  now can you make that 1535 flight to mci wait just a tick😃,,22/02/2015 13:56,Omaha,Central Time (US & Canada),[{'to': 'mci'}]
5.69617E+17,negative,1,Customer Service Issue,0.3474,American,,ejacqui,,0,americanair we got to 15 minutes after takeoff time before anyone wandered over to address the line of people,,22/02/2015 13:56,Chicago,Central Time (US & Canada),[{'from': 'got'}]
5.69615E+17,negative,1,Cancelled Flight,1,American,,kat_lilfish,,0,americanair cancelled flights my flight doesnt send an email text or call now im stranded in louisville,,22/02/2015 13:51,,,[{'to': 'louisville'}]
5.6961E+17,negative,1,Flight Booking Problems,0.363,American,,PredsFran,,0,americanair changed flight from bna to 220 ahead of weather slammed me with cost diff because no weather advisoryreally,,22/02/2015 13:29,Tennessee,Central Time (US & Canada),"[{'from': 'bna'}, {'from': 'bna'}]"
5.6961E+17,negative,1,Cancelled Flight,1,American,,SraJackson,,0,americanair my itinerary was from ewr to dallas to la you cancelled flightled my flight you have my money find a way to get me there from ewr,,22/02/2015 13:28,New Jersey,Eastern Time (US & Canada),"[{'from': 'ewr'}, {'from': 'ewr', 'to': 'dallas'}, {'from': 'dallas'}, {'from': 'ewr'}]"
5.69608E+17,negative,1,Cancelled Flight,1,American,,mycreativespark,,0,americanair flight cancelled flighted out of lax for tomorrow due to connection in dfw help please we can go out of orange or burbank,,22/02/2015 13:22,Ohio,Quito,[{'to': 'dfw'}]
5.69608E+17,negative,1,Customer Service Issue,1,American,,sweetmel,,0,americanair thenatek i submitted a complaint via that link in dec amp followed up in jan never heard back badcustomerservice,,22/02/2015 13:21,"Dallas, TX",Central Time (US & Canada),[{'to': 'jan'}]
5.69607E+17,negative,0.7038,Flight Booking Problems,0.3613,American,,SraJackson,,0,americanair flight was 2488 out of ewr stop at dallas then to la i need to be in la tonight,,22/02/2015 13:19,New Jersey,Eastern Time (US & Canada),[{'to': 'dallas'}]
5.69607E+17,negative,1,Can't Tell,0.6598,American,,FvGrecia,,0,americanair i was flying from ft lauderdale fl to seattle wa on the 02282015 until the 03032015 and they dont want to honor my flight,,22/02/2015 13:18,,,[{'to': 'seattle'}]
